,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,prev_nr_contacts,prev_outcome,cons_price_idx,cons_conf_idx,nr_employed,subscribed
9375,34,entrepreneur,married,professional.course,no,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
9376,45,management,single,basic.9y,yes,no,telephone,jun,thu,2,0,nonexistent,94.465,-41.8,5228.1,no
9377,29,blue-collar,married,basic.9y,no,no,cellular,may,thu,8,0,nonexistent,92.893,-46.2,5099.1,no
9378,37,admin.,divorced,basic.9y,no,no,telephone,jun,tue,7,0,nonexistent,94.465,-41.8,5228.1,yes
9379,41,blue-collar,married,basic.6y,yes,no,cellular,jul,wed,2,0,nonexistent,93.918,-42.7,5228.1,no
9380,74,retired,divorced,basic.4y,yes,no,cellular,apr,mon,2,0,nonexistent,93.749,-34.6,5008.7,yes
9381,45,management,married,university.degree,yes,no,telephone,jun,tue,2,0,nonexistent,94.465,-41.8,5228.1,no
9382,38,technician,divorced,professional.course,yes,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
9383,34,admin.,divorced,university.degree,yes,no,cellular,apr,fri,1,0,nonexistent,93.075,-47.1,5099.1,no
9384,30,management,single,high.school,no,no,cellular,jul,tue,2,0,nonexistent,93.918,-42.7,5228.1,no
9385,37,admin.,married,high.school,yes,no,cellular,sep,thu,1,1,failure,94.199,-37.5,4963.6,no
9386,33,admin.,married,university.degree,yes,no,cellular,apr,thu,1,0,nonexistent,93.075,-47.1,5099.1,no
9387,48,services,divorced,high.school,yes,yes,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
9388,33,blue-collar,married,high.school,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
9389,49,blue-collar,divorced,basic.6y,yes,no,cellular,jul,thu,3,0,nonexistent,93.918,-42.7,5228.1,no
9390,30,entrepreneur,single,university.degree,yes,yes,cellular,jul,wed,4,0,nonexistent,93.918,-42.7,5228.1,no
9391,46,blue-collar,single,basic.6y,no,no,cellular,jul,mon,4,0,nonexistent,93.918,-42.7,5228.1,no
9392,27,management,single,university.degree,yes,no,telephone,jun,tue,1,0,nonexistent,94.465,-41.8,5228.1,no
9393,37,management,married,university.degree,yes,yes,telephone,nov,tue,4,0,nonexistent,93.2,-42.0,5195.8,no
9394,43,technician,divorced,high.school,yes,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
9395,57,housemaid,married,basic.4y,yes,no,telephone,jul,thu,3,0,nonexistent,93.918,-42.7,5228.1,no
9396,36,admin.,divorced,university.degree,yes,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
9397,55,technician,divorced,professional.course,no,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
9398,32,admin.,divorced,university.degree,yes,no,cellular,aug,tue,1,0,nonexistent,93.444,-36.1,5228.1,no
9399,34,blue-collar,single,high.school,no,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
9400,34,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,4,0,nonexistent,93.918,-42.7,5228.1,no
9401,52,admin.,married,university.degree,yes,no,cellular,aug,wed,11,0,nonexistent,93.444,-36.1,5228.1,no
9402,67,retired,married,professional.course,no,no,telephone,oct,mon,2,0,nonexistent,92.431,-26.9,5017.5,no
9403,43,blue-collar,married,basic.6y,no,no,telephone,may,fri,3,0,nonexistent,93.994,-36.4,5191.0,no
9405,42,technician,married,basic.6y,no,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
9406,31,technician,divorced,professional.course,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
9407,31,admin.,single,university.degree,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
9408,59,retired,divorced,basic.4y,no,yes,telephone,jun,fri,3,0,nonexistent,94.465,-41.8,5228.1,no
9409,35,blue-collar,married,basic.9y,no,no,telephone,jun,mon,12,0,nonexistent,94.465,-41.8,5228.1,no
9410,32,self-employed,married,basic.9y,yes,no,cellular,may,thu,2,0,nonexistent,92.893,-46.2,5099.1,no
9411,44,admin.,married,university.degree,yes,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
9412,50,admin.,married,university.degree,yes,no,cellular,aug,tue,8,0,nonexistent,93.444,-36.1,5228.1,no
9413,48,blue-collar,married,professional.course,yes,no,cellular,jul,thu,16,0,nonexistent,93.918,-42.7,5228.1,no
9414,33,admin.,single,university.degree,yes,no,telephone,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
9415,57,blue-collar,married,high.school,yes,no,cellular,apr,tue,2,0,nonexistent,93.075,-47.1,5099.1,no
9416,37,entrepreneur,married,professional.course,no,no,cellular,apr,thu,1,1,failure,93.075,-47.1,5099.1,no
9417,34,services,married,basic.9y,yes,yes,cellular,jul,wed,3,1,failure,94.215,-40.3,4991.6,no
9418,25,services,single,high.school,no,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
9419,58,admin.,divorced,university.degree,no,no,cellular,nov,thu,2,0,nonexistent,93.2,-42.0,5195.8,no
9420,50,technician,married,high.school,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,yes
9421,31,management,single,university.degree,yes,no,cellular,may,thu,2,0,nonexistent,92.893,-46.2,5099.1,no
9422,41,blue-collar,married,basic.6y,yes,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,yes
9423,32,technician,married,university.degree,no,no,cellular,sep,mon,2,0,nonexistent,94.199,-37.5,4963.6,no
9424,31,admin.,married,high.school,no,no,cellular,may,fri,3,0,nonexistent,92.893,-46.2,5099.1,no
9425,47,technician,married,professional.course,yes,no,cellular,aug,mon,3,0,nonexistent,93.444,-36.1,5228.1,no
9428,31,blue-collar,married,basic.9y,yes,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
9429,43,services,divorced,professional.course,no,no,cellular,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
9430,32,technician,single,university.degree,no,no,cellular,apr,wed,3,0,nonexistent,93.075,-47.1,5099.1,no
9431,46,blue-collar,married,basic.4y,yes,yes,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
9432,36,management,married,university.degree,no,no,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
9433,43,services,married,high.school,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
9434,43,admin.,married,high.school,no,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
9435,36,admin.,married,high.school,no,no,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
9436,51,blue-collar,married,basic.9y,no,no,cellular,apr,mon,5,0,nonexistent,93.075,-47.1,5099.1,no
9437,29,admin.,married,high.school,no,no,cellular,aug,mon,2,0,nonexistent,93.444,-36.1,5228.1,no
9438,58,retired,married,high.school,yes,no,telephone,jun,thu,2,0,nonexistent,94.465,-41.8,5228.1,yes
9439,42,admin.,divorced,high.school,no,no,telephone,jun,thu,3,0,nonexistent,94.465,-41.8,5228.1,no
9440,58,admin.,married,high.school,no,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
9441,54,services,married,high.school,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
9442,33,technician,single,university.degree,yes,no,telephone,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,yes
9444,32,admin.,single,university.degree,yes,yes,telephone,jun,mon,6,0,nonexistent,94.465,-41.8,5228.1,no
9445,31,technician,single,high.school,yes,yes,cellular,aug,wed,3,0,nonexistent,93.444,-36.1,5228.1,no
9446,41,housemaid,married,basic.6y,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
9447,31,admin.,single,high.school,no,no,cellular,nov,fri,1,0,nonexistent,93.2,-42.0,5195.8,no
9448,25,blue-collar,single,basic.9y,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
9449,48,housemaid,married,university.degree,yes,no,cellular,jul,mon,6,0,nonexistent,93.918,-42.7,5228.1,no
9450,31,blue-collar,married,basic.9y,no,no,telephone,jun,mon,21,0,nonexistent,94.465,-41.8,5228.1,no
9451,29,admin.,single,high.school,no,no,telephone,jul,thu,1,0,nonexistent,94.215,-40.3,4991.6,no
9452,43,technician,married,university.degree,yes,no,cellular,aug,thu,4,0,nonexistent,93.444,-36.1,5228.1,no
9453,34,admin.,married,high.school,no,no,cellular,jul,fri,7,0,nonexistent,92.469,-33.6,5076.2,no
9454,32,services,married,high.school,no,no,cellular,may,mon,2,0,nonexistent,92.893,-46.2,5099.1,no
9455,44,admin.,divorced,university.degree,yes,no,cellular,jul,thu,11,0,nonexistent,93.918,-42.7,5228.1,no
9456,46,self-employed,married,basic.9y,yes,yes,cellular,aug,wed,3,0,nonexistent,93.444,-36.1,5228.1,no
9457,29,blue-collar,married,basic.6y,no,yes,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,no
9458,34,blue-collar,single,basic.4y,no,no,telephone,may,thu,3,0,nonexistent,93.994,-36.4,5191.0,no
9459,34,services,divorced,professional.course,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
9460,41,admin.,single,high.school,no,no,telephone,may,wed,2,0,nonexistent,93.994,-36.4,5191.0,no
9461,31,unemployed,single,university.degree,yes,no,cellular,mar,tue,1,1,success,93.369,-34.8,5008.7,yes
9462,52,blue-collar,married,basic.6y,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
9463,31,management,divorced,basic.6y,no,no,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
9464,38,entrepreneur,married,professional.course,yes,no,cellular,may,mon,6,4,success,93.876,-40.0,5008.7,yes
9465,45,admin.,married,university.degree,no,no,cellular,nov,fri,1,3,failure,94.767,-50.8,4963.6,no
9466,29,admin.,single,university.degree,yes,no,cellular,aug,mon,3,0,nonexistent,93.444,-36.1,5228.1,no
9467,33,blue-collar,married,basic.9y,no,no,cellular,may,wed,2,0,nonexistent,92.893,-46.2,5099.1,no
9468,38,admin.,married,basic.9y,yes,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
9469,33,admin.,divorced,high.school,yes,no,telephone,may,wed,2,0,nonexistent,93.994,-36.4,5191.0,no
9470,30,blue-collar,single,basic.9y,yes,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
9472,50,blue-collar,married,basic.9y,yes,no,cellular,aug,wed,2,0,nonexistent,93.444,-36.1,5228.1,no
9473,59,entrepreneur,married,university.degree,yes,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
9474,38,blue-collar,married,basic.9y,no,no,cellular,apr,mon,2,1,failure,93.075,-47.1,5099.1,no
9475,32,admin.,single,university.degree,no,no,cellular,may,fri,4,0,nonexistent,92.893,-46.2,5099.1,no
9477,54,admin.,married,university.degree,no,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
9478,58,retired,married,basic.4y,yes,no,telephone,jun,tue,1,0,nonexistent,94.465,-41.8,5228.1,no
9479,40,blue-collar,single,basic.6y,yes,no,cellular,apr,fri,3,1,failure,93.075,-47.1,5099.1,no
9480,51,admin.,married,basic.9y,no,yes,cellular,nov,tue,3,0,nonexistent,93.2,-42.0,5195.8,no
9482,39,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
9483,48,blue-collar,married,basic.9y,yes,yes,cellular,may,tue,1,1,failure,92.893,-46.2,5099.1,no
9485,34,services,single,high.school,no,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
9486,36,blue-collar,married,basic.9y,no,yes,telephone,jun,wed,1,0,nonexistent,94.465,-41.8,5228.1,yes
9487,36,admin.,married,university.degree,no,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
9488,36,admin.,married,professional.course,no,no,cellular,may,tue,1,1,failure,92.893,-46.2,5099.1,no
9489,28,blue-collar,married,basic.4y,yes,no,cellular,jul,thu,8,0,nonexistent,93.918,-42.7,5228.1,no
9490,34,admin.,single,university.degree,no,no,cellular,may,mon,1,0,nonexistent,92.893,-46.2,5099.1,no
9491,37,blue-collar,married,basic.9y,yes,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
9492,38,management,married,high.school,yes,no,cellular,apr,fri,1,0,nonexistent,93.075,-47.1,5099.1,no
9493,34,services,married,high.school,yes,no,telephone,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
9494,23,admin.,single,professional.course,no,no,cellular,jul,wed,2,0,nonexistent,93.918,-42.7,5228.1,no
9495,35,services,married,basic.9y,no,yes,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
9496,39,entrepreneur,married,high.school,yes,no,telephone,jun,thu,1,0,nonexistent,94.465,-41.8,5228.1,no
9497,25,technician,single,university.degree,yes,yes,telephone,jun,thu,2,0,nonexistent,94.465,-41.8,5228.1,no
9499,52,blue-collar,married,basic.4y,no,no,cellular,may,wed,4,1,failure,92.893,-46.2,5099.1,no
9500,34,blue-collar,married,basic.4y,no,yes,cellular,may,thu,1,0,nonexistent,92.893,-46.2,5099.1,no
9501,57,services,married,professional.course,no,no,cellular,aug,mon,2,0,nonexistent,93.444,-36.1,5228.1,no
9502,39,blue-collar,single,basic.9y,yes,no,cellular,may,mon,1,1,failure,92.893,-46.2,5099.1,no
9503,50,technician,married,high.school,no,no,cellular,dec,mon,3,0,nonexistent,92.713,-33.0,5023.5,yes
9504,33,blue-collar,married,basic.9y,no,no,cellular,apr,thu,1,1,success,93.075,-47.1,5099.1,no
9505,35,services,single,basic.9y,no,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
9506,57,admin.,married,high.school,no,no,telephone,jul,thu,9,0,nonexistent,93.918,-42.7,5228.1,no
9507,60,admin.,married,university.degree,no,no,telephone,jun,wed,3,0,nonexistent,94.465,-41.8,5228.1,yes
9508,56,blue-collar,married,basic.9y,no,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
9509,34,blue-collar,married,basic.6y,no,no,telephone,may,mon,4,0,nonexistent,93.994,-36.4,5191.0,no
9510,56,retired,single,university.degree,yes,no,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
9511,47,blue-collar,married,basic.4y,no,no,cellular,aug,fri,5,0,nonexistent,93.444,-36.1,5228.1,no
9512,25,blue-collar,single,basic.9y,no,no,telephone,jun,wed,2,0,nonexistent,94.465,-41.8,5228.1,no
9513,60,self-employed,married,professional.course,yes,no,telephone,jun,fri,4,0,nonexistent,94.465,-41.8,5228.1,no
9514,32,admin.,single,university.degree,yes,no,telephone,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
9515,44,admin.,divorced,high.school,yes,no,telephone,oct,tue,1,0,nonexistent,93.798,-40.4,5195.8,yes
9516,32,admin.,single,university.degree,no,no,cellular,aug,thu,2,0,nonexistent,93.444,-36.1,5228.1,no
9517,36,management,divorced,university.degree,yes,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
9518,31,admin.,single,university.degree,no,no,cellular,aug,thu,2,0,nonexistent,92.201,-31.4,5076.2,no
9519,46,technician,married,basic.4y,yes,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
9520,31,self-employed,single,university.degree,yes,yes,cellular,nov,mon,3,0,nonexistent,93.2,-42.0,5195.8,no
9521,46,admin.,married,basic.6y,yes,no,cellular,may,mon,2,0,nonexistent,92.893,-46.2,5099.1,no
9522,60,retired,married,high.school,no,no,telephone,jul,mon,7,0,nonexistent,93.918,-42.7,5228.1,no
9523,51,blue-collar,married,basic.4y,yes,yes,cellular,aug,thu,2,0,nonexistent,93.444,-36.1,5228.1,no
9524,40,services,married,basic.4y,yes,no,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
9525,33,blue-collar,married,high.school,yes,no,cellular,mar,tue,1,0,nonexistent,92.843,-50.0,5099.1,no
9526,31,services,married,high.school,no,no,cellular,may,mon,6,0,nonexistent,92.893,-46.2,5099.1,yes
9528,46,blue-collar,divorced,professional.course,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
9529,31,blue-collar,single,high.school,no,yes,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
9530,35,services,married,high.school,yes,yes,cellular,jul,mon,1,0,nonexistent,93.918,-42.7,5228.1,no
9531,32,unemployed,divorced,basic.4y,no,yes,telephone,jun,fri,1,0,nonexistent,94.465,-41.8,5228.1,no
9532,26,student,single,high.school,yes,yes,cellular,apr,fri,1,2,success,93.749,-34.6,5008.7,yes
9534,59,technician,married,basic.9y,no,no,cellular,oct,fri,1,0,nonexistent,92.431,-26.9,5017.5,yes
9535,59,retired,divorced,university.degree,yes,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
9536,31,admin.,married,university.degree,yes,no,cellular,may,wed,2,1,success,92.893,-46.2,5099.1,no
9537,44,blue-collar,married,basic.6y,no,no,cellular,aug,tue,4,0,nonexistent,93.444,-36.1,5228.1,no
9539,35,unemployed,married,university.degree,no,no,telephone,jun,fri,2,0,nonexistent,94.465,-41.8,5228.1,no
9540,27,management,single,university.degree,yes,no,cellular,jul,mon,2,0,nonexistent,92.469,-33.6,5076.2,yes
9541,37,blue-collar,married,basic.6y,yes,yes,cellular,mar,thu,2,0,nonexistent,92.843,-50.0,5099.1,no
9543,46,admin.,single,university.degree,yes,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
9544,37,technician,single,high.school,yes,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
9545,32,blue-collar,married,professional.course,yes,no,cellular,apr,thu,2,0,nonexistent,93.075,-47.1,5099.1,yes
9546,49,admin.,married,university.degree,no,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
9547,32,technician,married,basic.9y,no,no,cellular,jul,fri,5,0,nonexistent,93.918,-42.7,5228.1,no
9548,55,management,divorced,university.degree,yes,no,telephone,may,tue,5,0,nonexistent,93.994,-36.4,5191.0,no
9549,38,technician,single,professional.course,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
9550,36,blue-collar,married,basic.4y,no,yes,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
9551,50,technician,married,professional.course,yes,no,cellular,aug,thu,2,0,nonexistent,93.444,-36.1,5228.1,no
9552,29,management,single,basic.9y,no,yes,cellular,jul,fri,1,0,nonexistent,93.918,-42.7,5228.1,yes
9553,43,management,single,university.degree,yes,no,cellular,oct,tue,1,0,nonexistent,92.431,-26.9,5017.5,no
9554,51,blue-collar,divorced,basic.9y,no,no,cellular,jul,mon,7,0,nonexistent,93.918,-42.7,5228.1,no
9555,32,services,married,high.school,no,no,cellular,may,thu,2,0,nonexistent,92.893,-46.2,5099.1,no
9556,31,blue-collar,single,basic.9y,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
9557,47,self-employed,married,university.degree,no,no,cellular,aug,tue,2,0,nonexistent,93.444,-36.1,5228.1,no
9559,33,blue-collar,married,basic.9y,yes,yes,cellular,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
9560,30,technician,married,university.degree,no,no,cellular,nov,thu,6,0,nonexistent,93.2,-42.0,5195.8,no
9561,31,admin.,divorced,university.degree,yes,yes,cellular,may,mon,3,0,nonexistent,92.893,-46.2,5099.1,no
9562,52,services,married,high.school,yes,no,telephone,jun,tue,2,0,nonexistent,94.465,-41.8,5228.1,no
9563,34,technician,single,university.degree,no,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
9564,38,blue-collar,single,basic.9y,no,yes,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
9565,38,admin.,single,university.degree,yes,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
9566,30,admin.,single,high.school,no,yes,cellular,may,fri,2,0,nonexistent,92.893,-46.2,5099.1,no
9567,24,student,single,basic.9y,yes,no,cellular,apr,tue,1,0,nonexistent,93.749,-34.6,5008.7,no
9568,46,admin.,married,high.school,no,no,cellular,apr,mon,3,0,nonexistent,93.749,-34.6,5008.7,yes
9569,53,blue-collar,divorced,basic.4y,yes,no,telephone,jun,fri,5,0,nonexistent,94.465,-41.8,5228.1,no
9570,24,blue-collar,married,professional.course,no,no,cellular,jul,tue,8,0,nonexistent,93.918,-42.7,5228.1,no
9571,49,unemployed,married,professional.course,yes,no,cellular,aug,wed,2,0,nonexistent,93.444,-36.1,5228.1,yes
9572,41,blue-collar,single,basic.9y,no,no,cellular,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
9573,36,admin.,divorced,university.degree,no,yes,cellular,nov,thu,2,0,nonexistent,93.2,-42.0,5195.8,no
9575,27,services,single,high.school,no,no,cellular,jul,mon,3,0,nonexistent,93.918,-42.7,5228.1,yes
9576,26,entrepreneur,married,professional.course,yes,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
9578,33,blue-collar,single,high.school,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
9579,30,student,single,professional.course,yes,no,telephone,sep,mon,3,0,nonexistent,94.199,-37.5,4963.6,no
9580,35,admin.,single,university.degree,no,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
9581,49,blue-collar,single,high.school,yes,yes,cellular,may,mon,6,0,nonexistent,92.893,-46.2,5099.1,no
9582,38,blue-collar,married,high.school,yes,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
9583,48,admin.,divorced,university.degree,yes,no,telephone,may,wed,1,0,nonexistent,92.893,-46.2,5099.1,no
9584,45,admin.,divorced,basic.9y,no,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
